id,artist_names,track_name,source,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo,duration_ms,weeks_on_chart,streams,cover_url,cover_url_md,album_name,release_date,spotify_url,preview_url,popularity
6ZZf5a8oiInHDkBe9zXfLP,Ed Sheeran,Curtains,Atlantic Records UK,F#/Gb,Minor,4 beats,0.5,0.757,0.0522,0.0989,2.5e-06,0.324,0.443,-6.542,175.944,224888,1,11006373,https://i.scdn.co/image/ab67616d0000b273d3e632cfaf8fbee03c27fcb7,https://i.scdn.co/image/ab67616d00001e02d3e632cfaf8fbee03c27fcb7,- (Deluxe),2023-05-05,https://open.spotify.com/track/6ZZf5a8oiInHDkBe9zXfLP,,
6Za3190Sbw39BBC77WSS1C,"NATTI NATASHA, Ozuna",Criminal,Pina Records,D,Minor,4 beats,0.814,0.813,0.0561,0.03,9.33e-05,0.255,0.839,-3.023,79.997,232550,47,319986769,https://i.scdn.co/image/ab67616d0000b2735f3f4af0d3e662247a7d8cff,https://i.scdn.co/image/ab67616d00001e025f3f4af0d3e662247a7d8cff,Criminal,2017-09-01,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,,
6ZelF5APDN5r6XnFqcnvWR,"Migos, Travis Scott, Young Thug",Give No Fxk,Quality Control Music/Motown Records,C#/Db,Major,4 beats,0.904,0.627,0.222,0.0303,5.68e-06,0.0923,0.236,-5.608,145.976,224243,1,9652399,https://i.scdn.co/image/ab67616d0000b273d5597995a478c7d3f490b34f,https://i.scdn.co/image/ab67616d00001e02d5597995a478c7d3f490b34f,Give No Fxk,2020-02-14,https://open.spotify.com/track/6ZelF5APDN5r6XnFqcnvWR,,
6ZfXA2xakAvphXOSOJ3u1W,Miley Cyrus,When I Look At You,Hollywood Records,F#/Gb,Major,3 beats,0.459,0.545,0.0282,0.142,0.0,0.105,0.194,-4.874,137.941,248587,5,24411328,https://i.scdn.co/image/ab67616d0000b2734ea6653890e297d53e93e3e0,https://i.scdn.co/image/ab67616d00001e024ea6653890e297d53e93e3e0,The Time Of Our Lives (International Version),2009-01-01,https://open.spotify.com/track/6ZfXA2xakAvphXOSOJ3u1W,,
6Zisja44KqMZj4GM4UY6Yv,"6LACK, Offset",Balenciaga Challenge (feat. Offset),LVRN Records,F,Minor,4 beats,0.744,0.394,0.419,0.0895,6.66e-06,0.279,0.658,-9.828,142.961,187217,1,4193702,https://i.scdn.co/image/ab67616d0000b273e1530b42603367fdb2208d88,https://i.scdn.co/image/ab67616d00001e02e1530b42603367fdb2208d88,East Atlanta Love Letter,2018-09-14,https://open.spotify.com/track/6Zisja44KqMZj4GM4UY6Yv,,
6ZprqcYFC6D9eIZaCoqrSn,"Drake, Bad Bunny",Gently (feat. Bad Bunny),OVO/Republic,A#/Bb,Major,4 beats,0.868,0.407,0.295,0.0479,0.000111,0.139,0.255,-7.735,107.524,133694,3,46760423,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,https://i.scdn.co/image/ab67616d00001e027d384516b23347e92a587ed1,For All The Dogs,2023-10-06,https://open.spotify.com/track/6ZprqcYFC6D9eIZaCoqrSn,,
6ZuahEctZD6w75peme58hm,Shawn Mendes,Wonder,Shawn Mendes LP4-5 PS/ Island,C#/Db,Minor,4 beats,0.442,0.631,0.05,0.136,2.29e-05,0.133,0.129,-5.096,139.774,172693,21,98164544,https://i.scdn.co/image/ab67616d0000b27337a5a19e52f8260b3b158e55,https://i.scdn.co/image/ab67616d00001e0237a5a19e52f8260b3b158e55,Wonder,2020-12-04,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm,,
6Zw25LRLP0j0MsezDFIUM4,"Hugo & Guilherme, Marília Mendonça",Mal Feito - Ao Vivo,Som Livre,C,Minor,4 beats,0.732,0.831,0.0691,0.554,0.0,0.903,0.684,-3.791,123.942,177935,14,5189494,https://i.scdn.co/image/ab67616d0000b273589da421f5679c437c3f6b63,https://i.scdn.co/image/ab67616d00001e02589da421f5679c437c3f6b63,Próximo Passo (Ao Vivo),2022-04-14,https://open.spotify.com/track/6Zw25LRLP0j0MsezDFIUM4,,
6a1hzBiTkgqTsDA0Xgfh9z,The Jackson 5,Santa Claus Is Coming To Town,UNI/MOTOWN,C,Major,4 beats,0.682,0.577,0.0352,0.271,0.000786,0.0796,0.943,-11.309,147.331,143773,18,129135427,https://i.scdn.co/image/ab67616d0000b2731dd221971daf25e034de40f8,https://i.scdn.co/image/ab67616d00001e021dd221971daf25e034de40f8,Merry Christmas,1970-01-01,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z,,
6a4GH1gljLL7VvmO9u5O92,The Weeknd,Don’t Break My Heart,XO / Republic Records,A#/Bb,Major,4 beats,0.767,0.618,0.032,0.31,0.0,0.179,0.243,-7.163,121.959,205469,1,10589657,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,https://i.scdn.co/image/ab67616d00001e024ab2520c2c77a1d66b9ee21d,Dawn FM,2022-01-06,https://open.spotify.com/track/6a4GH1gljLL7VvmO9u5O92,,
6aH3QgooXRmx8k8jzrSm3V,PNL,A l'ammoniaque,QLF Records,A,Minor,4 beats,0.583,0.381,0.0429,0.416,0.000226,0.0958,0.153,-10.033,127.667,316378,1,3885608,https://i.scdn.co/image/ab67616d0000b273ec67d09529eb5f8f57956d23,https://i.scdn.co/image/ab67616d00001e02ec67d09529eb5f8f57956d23,A l'Ammoniaque,2018-06-23,https://open.spotify.com/track/6aH3QgooXRmx8k8jzrSm3V,,
6alCTRgBPoeAFi2N4il9Q4,Lil Tecca,Did It Again,Republic Records,A#/Bb,Minor,4 beats,0.686,0.561,0.191,0.185,0.0,0.114,0.186,-9.929,148.775,116240,7,34606816,https://i.scdn.co/image/ab67616d0000b27334cf953f3b4e965c1559dabe,https://i.scdn.co/image/ab67616d00001e0234cf953f3b4e965c1559dabe,We Love You Tecca,2019-08-30,https://open.spotify.com/track/6alCTRgBPoeAFi2N4il9Q4,,
6aoGtdWXBkYQ2O2wnyIz2x,"Kygo, Chelsea Cutler",Not Ok,Kygo,B,Minor,4 beats,0.618,0.66,0.0372,0.0292,2.07e-06,0.325,0.408,-8.14,105.0,210944,5,29733764,https://i.scdn.co/image/ab67616d0000b2737fe984eca0149b0c2b4b6828,https://i.scdn.co/image/ab67616d00001e027fe984eca0149b0c2b4b6828,Not Ok,2019-05-23,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x,,
6ap9lSRJ0iLriGLqoJ44cq,24kGoldn,CITY OF ANGELS,Records/Columbia,C,Minor,4 beats,0.686,0.541,0.0493,0.042,0.0,0.0675,0.724,-4.993,120.082,112493,14,107979127,https://i.scdn.co/image/ab67616d0000b273fe9008022f3f54d81dcc8030,https://i.scdn.co/image/ab67616d00001e02fe9008022f3f54d81dcc8030,DROPPED OUTTA COLLEGE,2019-11-22,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,,
6b2HYgqcK9mvktt4GxAu72,"Justin Quiles, Chimbala, Zion & Lennox",Loco,WEA Latina,G#/Ab,Major,4 beats,0.771,0.885,0.0508,0.222,0.0,0.0918,0.826,-3.66,128.031,231604,23,81267968,https://i.scdn.co/image/ab67616d0000b2730ccd4f1d832d8339345efcb6,https://i.scdn.co/image/ab67616d00001e020ccd4f1d832d8339345efcb6,La Última Promesa,2021-08-19,https://open.spotify.com/track/6b2HYgqcK9mvktt4GxAu72,,
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep?,Capitol,C#/Db,Minor,5 beats,0.477,0.682,0.0925,0.153,0.0,0.0763,0.345,-4.931,110.567,202205,43,533033471,https://i.scdn.co/image/ab67616d0000b27376bc1c851462191faec76bf8,https://i.scdn.co/image/ab67616d00001e0276bc1c851462191faec76bf8,How Do You Sleep?,2019-07-19,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,,
6b2mfHMqWCA74XmUuVJm8r,Post Malone,I Know,Republic Records,C#/Db,Major,4 beats,0.666,0.603,0.0763,0.497,0.0,0.112,0.262,-5.671,102.94,141413,2,6125747,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,Hollywood's Bleeding,2019-09-06,https://open.spotify.com/track/6b2mfHMqWCA74XmUuVJm8r,,
6b5P51m8xx2XA6U7sdNZ5E,The Weeknd,Alone Again,Republic Records,E,Minor,4 beats,0.218,0.652,0.0641,0.033,0.111,0.172,0.0599,-7.953,65.375,250053,2,23432308,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,https://i.scdn.co/image/ab67616d00001e028863bc11d2aa12b54f5aeb36,After Hours,2020-03-20,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E,,
6b81dy3WjbozXK6b7C1gu5,Dasha,Austin,VERSION III,C,Major,4 beats,0.75,0.671,0.0532,0.468,3.75e-06,0.108,0.738,-6.753,114.902,171783,1,10228356,https://i.scdn.co/image/ab67616d0000b27376acb5f3e32a3f2485f79f95,https://i.scdn.co/image/ab67616d00001e0276acb5f3e32a3f2485f79f95,What Happens Now?,2024-02-16,https://open.spotify.com/track/6b81dy3WjbozXK6b7C1gu5,,
6b8Be6ljOzmkOmFslEb23P,Bruno Mars,24K Magic,Atlantic Records,C#/Db,Major,4 beats,0.818,0.803,0.0797,0.034,0.0,0.153,0.632,-4.282,106.97,225983,51,338424689,https://i.scdn.co/image/ab67616d0000b273232711f7d66a1e19e89e28c5,https://i.scdn.co/image/ab67616d00001e02232711f7d66a1e19e89e28c5,24K Magic,2016-11-18,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,,
6bGMSP3H9YqkmaLnaJTIoF,Adele,Hold On,Columbia,C,Major,4 beats,0.366,0.364,0.0433,0.858,1.15e-05,0.165,0.459,-7.814,165.902,366004,2,20778145,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,https://i.scdn.co/image/ab67616d00001e02c6b577e4c4a6d326354a89f7,30,2021-11-19,https://open.spotify.com/track/6bGMSP3H9YqkmaLnaJTIoF,,
6bGwKHXHNLmTy6yt147FPh,Pusha T,If You Know You Know,"Getting Out Our Dreams, Inc./Def Jam Recordings",F#/Gb,Minor,4 beats,0.46,0.697,0.325,0.0186,0.0,0.362,0.701,-5.954,153.426,202120,1,5513542,https://i.scdn.co/image/ab67616d0000b273263555eebbe2b375593aa31e,https://i.scdn.co/image/ab67616d00001e02263555eebbe2b375593aa31e,DAYTONA,2018-05-25,https://open.spotify.com/track/6bGwKHXHNLmTy6yt147FPh,,
6bLopGnirdrilrpdVB6Um1,Sia,The Greatest,Monkey Puzzle Records/RCA Records,A#/Bb,Minor,4 beats,0.639,0.785,0.174,0.0174,0.00107,0.0512,0.686,-6.167,191.95,210920,5,28095888,https://i.scdn.co/image/ab67616d0000b27309fc2936525fc269032451c9,https://i.scdn.co/image/ab67616d00001e0209fc2936525fc269032451c9,This Is Acting (Deluxe Version),2016-10-21,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,,
6bM4daGlfZHtKMQp8tEqVz,"Bausa, Juju",2012,WM Germany,F,Minor,4 beats,0.805,0.619,0.0771,0.218,0.0,0.114,0.476,-7.907,98.995,170200,1,4685894,https://i.scdn.co/image/ab67616d0000b273cc6e68abe979123ef3e403c0,https://i.scdn.co/image/ab67616d00001e02cc6e68abe979123ef3e403c0,2012,2020-08-21,https://open.spotify.com/track/6bM4daGlfZHtKMQp8tEqVz,,
6bMIExEulvwM2X6zsuiYwr,"Tory Lanez, Gunna",MiAMi (feat. Gunna),Mad Love/Interscope Records,G,Major,4 beats,0.674,0.862,0.231,0.0189,0.0,0.113,0.357,-3.4,160.073,244470,1,4283784,https://i.scdn.co/image/ab67616d0000b2738ae490339c5157e9835c797f,https://i.scdn.co/image/ab67616d00001e028ae490339c5157e9835c797f,LoVE me NOw,2018-10-26,https://open.spotify.com/track/6bMIExEulvwM2X6zsuiYwr,,
6bNuwzORFWORu9Ym7dBCPl,Darlene Love,Christmas (Baby Please Come Home),Legacy Recordings,G#/Ab,Major,4 beats,0.325,0.759,0.053,0.395,0.000362,0.0773,0.36,-7.146,126.627,166453,1,6495386,https://i.scdn.co/image/ab67616d0000b273d5977ced8cccaddaa464fdb1,https://i.scdn.co/image/ab67616d00001e02d5977ced8cccaddaa464fdb1,Five Songs Of Christmas - Romantic,2012-11-16,https://open.spotify.com/track/6bNuwzORFWORu9Ym7dBCPl,,
6bOkaEXc5CopinGazSLokx,"Tyler, The Creator",WHAT'S GOOD,Columbia,C#/Db,Major,4 beats,0.458,0.909,0.487,0.0567,4.26e-06,0.11,0.449,-6.553,118.227,205627,1,9062349,https://i.scdn.co/image/ab67616d0000b27330a635de2bb0caa4e26f6abb,https://i.scdn.co/image/ab67616d00001e0230a635de2bb0caa4e26f6abb,IGOR,2019-05-17,https://open.spotify.com/track/6bOkaEXc5CopinGazSLokx,,
6bQ5823aHmFVKLZW8E7rRo,"Duki, De La Ghetto, Quevedo",Si Quieren Frontear,DALE PLAY Records / SSJ Records,A#/Bb,Major,4 beats,0.789,0.837,0.23,0.125,0.0,0.209,0.476,-3.247,81.536,200337,8,56868771,https://i.scdn.co/image/ab67616d0000b2731e7623ea1f70fc02791a5594,https://i.scdn.co/image/ab67616d00001e021e7623ea1f70fc02791a5594,Si Quieren Frontear,2022-03-31,https://open.spotify.com/track/6bQ5823aHmFVKLZW8E7rRo,,
6bTdZ7xfKp3NqqADJ8HLyj,"Matuê, WIU, Teto",Vampiro,Sony Music Entertainment,G#/Ab,Minor,4 beats,0.782,0.643,0.0438,0.0136,0.0,0.0654,0.627,-4.956,114.994,250435,5,31789334,https://i.scdn.co/image/ab67616d0000b273c300e4abbbe8f43b9e78f6d6,https://i.scdn.co/image/ab67616d00001e02c300e4abbbe8f43b9e78f6d6,Vampiro,2022-03-29,https://open.spotify.com/track/6bTdZ7xfKp3NqqADJ8HLyj,,
6bWBLZLBRQEJ5KsLicouNB,"mgk, YUNGBLUD, Travis Barker",I Think I'm OKAY (with YUNGBLUD & Travis Barker),Bad Boy/Interscope Records,G,Major,4 beats,0.629,0.729,0.0325,0.028,0.0,0.288,0.304,-4.744,119.996,170440,2,9654018,https://i.scdn.co/image/ab67616d0000b2734229328b881a5d7c957a318a,https://i.scdn.co/image/ab67616d00001e024229328b881a5d7c957a318a,I Think I'm OKAY (with YUNGBLUD & Travis Barker),2019-06-06,https://open.spotify.com/track/6bWBLZLBRQEJ5KsLicouNB,,
6bXSYxP6WDlNCr6Jk1H3MW,Kodak Black,Calling My Spirit,Atlantic Records,C#/Db,Major,4 beats,0.908,0.365,0.0942,0.0927,0.0,0.261,0.742,-9.954,119.977,152000,1,4615802,https://i.scdn.co/image/ab67616d0000b2736e2b8270c82e18bc8471c2ed,https://i.scdn.co/image/ab67616d00001e026e2b8270c82e18bc8471c2ed,Calling My Spirit,2018-11-30,https://open.spotify.com/track/6bXSYxP6WDlNCr6Jk1H3MW,,
6bnF93Rx87YqUBLSgjiMU8,The Weeknd,Heartless,Republic Records,A#/Bb,Minor,4 beats,0.537,0.746,0.15,0.0236,1.01e-06,0.156,0.252,-5.507,170.062,198267,28,77553533,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,https://i.scdn.co/image/ab67616d00001e028863bc11d2aa12b54f5aeb36,After Hours,2020-03-20,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,,
6bpq1jGkVz66Q3LYeoXdjZ,"Lil Nas X, Doja Cat",SCOOP (feat. Doja Cat),Columbia,F#/Gb,Major,4 beats,0.841,0.527,0.149,0.0427,1.54e-06,0.12,0.582,-8.116,163.975,174164,2,19133841,https://i.scdn.co/image/ab67616d0000b273f27e4bdc58ebe249a6b90da0,https://i.scdn.co/image/ab67616d00001e02f27e4bdc58ebe249a6b90da0,MONTERO,2021-09-17,https://open.spotify.com/track/6bpq1jGkVz66Q3LYeoXdjZ,,
6btdl1Vl6Ta5lUwUSOFW2H,Lil Nas X,SUN GOES DOWN,Columbia,A,Major,4 beats,0.549,0.643,0.0543,0.0792,1.21e-05,0.107,0.123,-6.808,174.041,168034,5,9056136,https://i.scdn.co/image/ab67616d0000b273f27e4bdc58ebe249a6b90da0,https://i.scdn.co/image/ab67616d00001e02f27e4bdc58ebe249a6b90da0,MONTERO,2021-09-17,https://open.spotify.com/track/6btdl1Vl6Ta5lUwUSOFW2H,,
6bvfJf4KjonPMuPfGfy3S2,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",La Jeepeta - Remix,"Flow La Movie, Inc.",E,Minor,4 beats,0.814,0.714,0.207,0.297,4.89e-06,0.091,0.789,-4.65,176.013,345241,38,284301504,https://i.scdn.co/image/ab67616d0000b273d7097c9ef004af43f08713d5,https://i.scdn.co/image/ab67616d00001e02d7097c9ef004af43f08713d5,Now Or Never,2020-07-24,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,,
6c1QaQHdDhtFMfUkhueuXK,Red Velvet - IRENE & SEULGI,Monster,SM Entertainment,E,Minor,4 beats,0.631,0.748,0.0488,0.212,0.0,0.537,0.351,-2.569,115.665,178413,1,5030481,https://i.scdn.co/image/ab67616d0000b273f919108974e4213d86b83805,https://i.scdn.co/image/ab67616d00001e02f919108974e4213d86b83805,Monster - The 1st Mini Album,2020-07-06,https://open.spotify.com/track/6c1QaQHdDhtFMfUkhueuXK,,
6c7D34787LOtPm8tzhsLgH,"Yo Gotti, Nicki Minaj",Rake It Up (feat. Nicki Minaj),Epic/CMG,C#/Db,Minor,4 beats,0.91,0.444,0.344,0.022,0.0,0.137,0.53,-8.126,149.953,276333,13,64197319,https://i.scdn.co/image/ab67616d0000b273dc371ef9c9ad4c33b3fc130a,https://i.scdn.co/image/ab67616d00001e02dc371ef9c9ad4c33b3fc130a,Rake It Up,2017-06-23,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH,,
6cAKeFFYW2aClZSUyvqAEW,Isaiah Firebrace,It's Gotta Be You,Sony Music Entertainment,G#/Ab,Major,4 beats,0.422,0.745,0.0378,0.221,0.0,0.0981,0.588,-4.632,95.487,193447,12,59931948,https://i.scdn.co/image/ab67616d0000b273e9c5bffbed72c601fc87f92b,https://i.scdn.co/image/ab67616d00001e02e9c5bffbed72c601fc87f92b,Isaiah,2016-12-09,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,,
6cFZ4PLC19taNlpl9pbGMf,Queen,Somebody To Love - Remastered 2011,EMI,G#/Ab,Major,3 beats,0.497,0.693,0.0565,0.19,0.0,0.215,0.358,-7.024,111.539,296493,12,80982815,https://i.scdn.co/image/ab67616d0000b27395313a5eee00d9bdf37883e2,https://i.scdn.co/image/ab67616d00001e0295313a5eee00d9bdf37883e2,A Day At The Races (Deluxe Remastered Version),1976-12-10,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,,
6cHxkkZ3TZUKsjd13pIO1p,RAF Camora,Puta Madre - Bonustrack,Indipendenza,D,Minor,4 beats,0.844,0.784,0.0346,0.47,0.0,0.245,0.95,-6.218,125.974,209032,1,4311097,https://i.scdn.co/image/ab67616d0000b2738aec06891fbf016baffc484b,https://i.scdn.co/image/ab67616d00001e028aec06891fbf016baffc484b,Puta Madre,2019-10-11,https://open.spotify.com/track/6cHxkkZ3TZUKsjd13pIO1p,,
6cPyTS0Kk2sc4xQwC93kOg,The Chainsmokers,Break Up Every Night,Disruptor Records/Columbia,C#/Db,Major,4 beats,0.624,0.806,0.0437,0.00411,0.0,0.0872,0.528,-5.957,149.999,207520,7,32917985,https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94,https://i.scdn.co/image/ab67616d00001e020c13d3d5a503c84fcc60ae94,Memories...Do Not Open,2017-04-07,https://open.spotify.com/track/6cPyTS0Kk2sc4xQwC93kOg,,
6cQ08IpBxxfGcSKxqE3NmB,"Lil Tjay, Polo G, Fivio Foreign",Headshot (feat. Polo G & Fivio Foreign),Columbia,C#/Db,Minor,4 beats,0.809,0.638,0.257,0.0758,0.0,0.15,0.392,-7.268,117.982,144349,2,16068805,https://i.scdn.co/image/ab67616d0000b273c3c0cf41da2bb35e19acc875,https://i.scdn.co/image/ab67616d00001e02c3c0cf41da2bb35e19acc875,Headshot,2021-03-19,https://open.spotify.com/track/6cQ08IpBxxfGcSKxqE3NmB,,
6cQnrSlTxhHCCiUpKrs7g3,Twenty One Pilots,Jumpsuit,Fueled By Ramen,B,Minor,4 beats,0.619,0.628,0.038,0.00781,0.207,0.206,0.232,-8.307,127.065,238568,2,12290904,https://i.scdn.co/image/ab67616d0000b2731347adcb6451a904b671bec4,https://i.scdn.co/image/ab67616d00001e021347adcb6451a904b671bec4,Jumpsuit / Nico And The Niners,2018-07-11,https://open.spotify.com/track/6cQnrSlTxhHCCiUpKrs7g3,,
6cS9PmLky2NhLOhpIsUlow,Eminem,Gnat,Shady/Aftermath/Interscope Records,A#/Bb,Minor,4 beats,0.835,0.869,0.27,0.248,0.0,0.462,0.82,-4.582,140.945,224656,1,8614955,https://i.scdn.co/image/ab67616d0000b273b84b0516d901f95461bb5165,https://i.scdn.co/image/ab67616d00001e02b84b0516d901f95461bb5165,Music To Be Murdered By - Side B (Deluxe Edition),2020-12-18,https://open.spotify.com/track/6cS9PmLky2NhLOhpIsUlow,,
6cjSh516BbrNUs213jDAGm,"benny blanco, Juice WRLD",Graduation (with Juice WRLD),"Friends Keep Secrets, under exclusive license to Interscope Records",C,Major,4 beats,0.731,0.65,0.271,0.107,0.0,0.124,0.605,-5.286,154.968,177847,2,11801530,https://i.scdn.co/image/ab67616d0000b2739e714501730245ec76623000,https://i.scdn.co/image/ab67616d00001e029e714501730245ec76623000,Graduation (with Juice WRLD),2019-08-30,https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm,,
6clzeGvi1CFioMOolbAOlX,"Calvin Harris, Justin Timberlake, Halsey, Pharrell Williams","Stay With Me (with Justin Timberlake, Halsey & Pharrell)",Columbia,A,Major,4 beats,0.81,0.733,0.0444,0.276,6.73e-06,0.288,0.9,-6.338,125.975,229283,7,33288945,https://i.scdn.co/image/ab67616d0000b273382e676a019d248dd2cf855e,https://i.scdn.co/image/ab67616d00001e02382e676a019d248dd2cf855e,Funk Wav Bounces Vol. 2,2022-08-05,https://open.spotify.com/track/6clzeGvi1CFioMOolbAOlX,,
6csZYoffpZ7iuSw83x2zVy,Dj Kass,Scooby Doo Pa Pa,eOne Music,A#/Bb,Minor,4 beats,0.913,0.788,0.263,0.0546,0.00064,0.168,0.544,-2.889,120.934,143314,1,3824938,https://i.scdn.co/image/ab67616d0000b273ea6705c10f491cdc9f1336d1,https://i.scdn.co/image/ab67616d00001e02ea6705c10f491cdc9f1336d1,Trap Reco 4,2018-01-19,https://open.spotify.com/track/6csZYoffpZ7iuSw83x2zVy,,
6cx06DFPPHchuUAcTxznu9,"Joel Corry, MNEK",Head & Heart (feat. MNEK),Atlantic Records UK,G#/Ab,Major,4 beats,0.734,0.874,0.0662,0.168,1.14e-05,0.0489,0.905,-3.158,122.953,166028,71,785924030,https://i.scdn.co/image/ab67616d0000b273a86959a1ed0e3fc06a8dd69d,https://i.scdn.co/image/ab67616d00001e02a86959a1ed0e3fc06a8dd69d,Head & Heart (feat. MNEK),2020-07-03,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,,
6cy3ki60hLwimwIje7tALf,"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),Epic/We The Best,A#/Bb,Minor,4 beats,0.721,0.716,0.0657,0.0334,0.00084,0.237,0.667,-7.037,104.994,221714,36,512987907,https://i.scdn.co/image/ab67616d0000b27342d1d1b2410bdbe7d6488941,https://i.scdn.co/image/ab67616d00001e0242d1d1b2410bdbe7d6488941,RITMO (Bad Boys For Life),2019-10-12,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,,
6dBUzqjtbnIa1TwYbyw5CM,TV Girl,Lovers Rock,TV Girl,F,Minor,4 beats,0.559,0.871,0.0397,7.53e-06,0.00545,0.096,0.572,-5.338,104.97,213920,38,340957078,https://i.scdn.co/image/ab67616d0000b273e1bc1af856b42dd7fdba9f84,https://i.scdn.co/image/ab67616d00001e02e1bc1af856b42dd7fdba9f84,French Exit,2014-06-05,https://open.spotify.com/track/6dBUzqjtbnIa1TwYbyw5CM,,
6dNB3XdAzx7kTf5wa8Rg89,Apache 207,Wieso tust Du dir das an?,Four Music Local,F#/Gb,Minor,4 beats,0.857,0.473,0.0549,0.296,0.474,0.121,0.461,-6.962,133.966,176067,4,17695822,https://i.scdn.co/image/ab67616d0000b2735ad6a8a3acb89efcdc51bde8,https://i.scdn.co/image/ab67616d00001e025ad6a8a3acb89efcdc51bde8,Platte,2019-10-25,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89,,
6dPyzkyZwoj9LqjQXOFdVv,Cardi B,Press,Atlantic/KSR,C#/Db,Major,4 beats,0.888,0.525,0.305,0.029,5.68e-06,0.137,0.243,-5.665,133.983,143792,3,21013959,https://i.scdn.co/image/ab67616d0000b2735ed813e6f883cbe6e7964853,https://i.scdn.co/image/ab67616d00001e025ed813e6f883cbe6e7964853,Press,2019-05-31,https://open.spotify.com/track/6dPyzkyZwoj9LqjQXOFdVv,,
6dTA6y0C2ReQklntzZl8l3,Taylor Swift,The Story Of Us (Taylor's Version),Taylor Swift,E,Major,4 beats,0.515,0.781,0.0535,0.00192,0.0,0.054,0.57,-2.608,139.846,267653,1,17734508,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481,https://i.scdn.co/image/ab67616d00001e020b04da4f224b51ff86e0a481,Speak Now (Taylor's Version),2023-07-07,https://open.spotify.com/track/6dTA6y0C2ReQklntzZl8l3,,
6dVZCbi9CYtD9LjAHXRjIG,"Future, Kendrick Lamar",Mask Off (feat. Kendrick Lamar) - Remix,Epic/Freebandz/A1,D,Major,4 beats,0.72,0.424,0.387,0.0122,0.0126,0.453,0.228,-11.964,150.01,258427,3,16418951,https://i.scdn.co/image/ab67616d0000b273e0b64c8be3c4e804abcb2696,https://i.scdn.co/image/ab67616d00001e02e0b64c8be3c4e804abcb2696,FUTURE,2017-06-30,https://open.spotify.com/track/6dVZCbi9CYtD9LjAHXRjIG,,
6dXiWwFrcGieqnoLYzPNp5,Mahalini,Sial,HITS Records,D,Major,4 beats,0.563,0.431,0.039,0.89,2.9e-06,0.123,0.196,-6.784,120.014,243725,10,88821106,https://i.scdn.co/image/ab67616d0000b2732f7bb02cb4b74bd7c2406428,https://i.scdn.co/image/ab67616d00001e022f7bb02cb4b74bd7c2406428,fábula,2023-01-23,https://open.spotify.com/track/6dXiWwFrcGieqnoLYzPNp5,,
6dgUya35uo964z7GZXM07g,Sabrina Carpenter,Nonsense,Island Records,G#/Ab,Major,4 beats,0.74,0.697,0.034,0.0268,0.0,0.224,0.732,-4.912,138.992,163648,60,600199164,https://i.scdn.co/image/ab67616d0000b273700f7bf79c9f063ad0362bdf,https://i.scdn.co/image/ab67616d00001e02700f7bf79c9f063ad0362bdf,emails i can't send,2022-07-15,https://open.spotify.com/track/6dgUya35uo964z7GZXM07g,,
6dmXZ9B5HdFAyzHeTneYBK,"ROSALÍA, The Weeknd",LA FAMA,Columbia,C,Minor,4 beats,0.77,0.302,0.0466,0.946,3.38e-05,0.125,0.821,-7.911,136.01,188103,14,112510501,https://i.scdn.co/image/ab67616d0000b273123631afea1a0c8ed83229c8,https://i.scdn.co/image/ab67616d00001e02123631afea1a0c8ed83229c8,LA FAMA (with The Weeknd),2021-11-11,https://open.spotify.com/track/6dmXZ9B5HdFAyzHeTneYBK,,
